Accession,Year,Subtype,Host,cluster_name,antigenic_distance,drift_binary_label
AJK03581,2010,H3N2,Human,PE09,11,1
AJK01277,2010,H3N2,Human,PE09,11,1
ABB04950,1984,H3N2,Human,BK79,4,0
ABB04349,1985,H3N2,Human,BK79,4,0
ABB04360,1987,H3N2,Human,BK79,4,0
ACA96510,2004,H3N2,Human,FU02,10,1
ATG29432,1996,H3N2,Human,WU95,8,0
ATG29364,1996,H3N2,Human,WU95,8,0
ATG29358,1996,H3N2,Human,WU95,8,0
ATG29480,2012,H3N2,Human,VI11,12,1
ACF36182,1999,H3N2,Human,SY97,9,1
ACF36183,1999,H3N2,Human,SY97,9,1
ACF36184,1998,H3N2,Human,SY97,9,1
ACF36186,1998,H3N2,Human,SY97,9,1
ACF36187,2005,H3N2,Human,FU02,10,1
ACF36189,1998,H3N2,Human,SY97,9,1
ACF36191,1998,H3N2,Human,SY97,9,1
ACF36192,1998,H3N2,Human,SY97,9,1
ATG29362,1996,H3N2,Human,WU95,8,0
ACF36193,1998,H3N2,Human,SY97,9,1
ATG29503,1996,H3N2,Human,WU95,8,0
ATG29477,1996,H3N2,Human,WU95,8,0
ATG29514,1996,H3N2,Human,WU95,8,0
ATG29533,1996,H3N2,Human,WU95,8,0
ATG29485,1996,H3N2,Human,WU95,8,0
ACF36194,1998,H3N2,Human,SY97,9,1
ACF36195,1998,H3N2,Human,SY97,9,1
ATG29534,1996,H3N2,Human,WU95,8,0
ACF36198,1999,H3N2,Human,SY97,9,1
ACF36201,1999,H3N2,Human,SY97,9,1
ACF36204,1997,H3N2,Human,WU95,8,0
ACF36205,1999,H3N2,Human,SY97,9,1
ACF36206,2005,H3N2,Human,FU02,10,1
ACF36208,2005,H3N2,Human,FU02,10,1
ACF36210,1997,H3N2,Human,WU95,8,0
ACF36211,1997,H3N2,Human,WU95,8,0
ACF36215,1997,H3N2,Human,WU95,8,0
ACF36216,1999,H3N2,Human,SY97,9,1
ACF36217,2001,H3N2,Human,SY97,9,1
ACF36218,2001,H3N2,Human,SY97,9,1
ACF36219,2004,H3N2,Human,FU02,10,1
ACF36220,2001,H3N2,Human,SY97,9,1
ACF36222,2002,H3N2,Human,SY97,9,1
ACF36223,2002,H3N2,Human,SY97,9,1
ACF36224,2003,H3N2,Human,FU02,10,1
ACF36225,2003,H3N2,Human,FU02,10,1
ACF36226,2003,H3N2,Human,FU02,10,1
ACF36227,2003,H3N2,Human,FU02,10,1
ACF36228,2001,H3N2,Human,SY97,9,1
ATG29528,2011,H3N2,Human,PE09,11,1
ACF36230,2001,H3N2,Human,SY97,9,1
ACF36231,1999,H3N2,Human,SY97,9,1
ATG29456,2011,H3N2,Human,PE09,11,1
ACF36232,1999,H3N2,Human,SY97,9,1
ACF36233,1999,H3N2,Human,SY97,9,1
ATG29429,1996,H3N2,Human,WU95,8,0
ATG29400,1996,H3N2,Human,WU95,8,0
ATG29510,1996,H3N2,Human,WU95,8,0
ACF36236,1998,H3N2,Human,SY97,9,1
ATG29457,2011,H3N2,Human,PE09,11,1
ACF36237,1998,H3N2,Human,SY97,9,1
ACF36238,1998,H3N2,Human,SY97,9,1
ACF36239,1998,H3N2,Human,SY97,9,1
ACF36240,1998,H3N2,Human,SY97,9,1
ACF36242,1998,H3N2,Human,SY97,9,1
ACF36243,1998,H3N2,Human,SY97,9,1
ATG29371,1996,H3N2,Human,WU95,8,0
ACF36244,1998,H3N2,Human,SY97,9,1
ACF36245,1998,H3N2,Human,SY97,9,1
ACF36247,1998,H3N2,Human,SY97,9,1
ATG29512,1996,H3N2,Human,WU95,8,0
ATG29486,1996,H3N2,Human,WU95,8,0
ATG29476,1996,H3N2,Human,WU95,8,0
ACF36248,1998,H3N2,Human,SY97,9,1
ACF36249,1998,H3N2,Human,SY97,9,1
ACF36250,1998,H3N2,Human,SY97,9,1
ACF36251,1998,H3N2,Human,SY97,9,1
ACF36252,1998,H3N2,Human,SY97,9,1
ACF36254,2000,H3N2,Human,SY97,9,1
ACF36256,1997,H3N2,Human,WU95,8,0
ACF36257,2000,H3N2,Human,SY97,9,1
ACF36258,1997,H3N2,Human,WU95,8,0
ACF36259,1997,H3N2,Human,WU95,8,0
ACF36260,1997,H3N2,Human,WU95,8,0
ACF36262,2000,H3N2,Human,SY97,9,1
ACF36263,2000,H3N2,Human,SY97,9,1
ACF36264,1997,H3N2,Human,WU95,8,0
ACF36265,1997,H3N2,Human,WU95,8,0
ATG29435,2011,H3N2,Human,PE09,11,1
ACF36266,1997,H3N2,Human,WU95,8,0
ACF36267,1997,H3N2,Human,WU95,8,0
ACF36268,2000,H3N2,Human,SY97,9,1
ACF36271,2004,H3N2,Human,FU02,10,1
ACF36272,2001,H3N2,Human,SY97,9,1
ACF36274,2004,H3N2,Human,FU02,10,1
ACF36278,2002,H3N2,Human,SY97,9,1
ACF36281,2002,H3N2,Human,SY97,9,1
ATG29370,1996,H3N2,Human,WU95,8,0
ATG29430,1996,H3N2,Human,WU95,8,0
ATG29405,1996,H3N2,Human,WU95,8,0
ACF36283,2001,H3N2,Human,SY97,9,1
ACF36284,2002,H3N2,Human,SY97,9,1
ATG29431,1996,H3N2,Human,WU95,8,0
ACF36286,1997,H3N2,Human,WU95,8,0
ACF36287,2000,H3N2,Human,SY97,9,1
ACF36288,2000,H3N2,Human,SY97,9,1
ACF36289,2000,H3N2,Human,SY97,9,1
ACF36290,2000,H3N2,Human,SY97,9,1
ACF36293,2004,H3N2,Human,FU02,10,1
ACF36294,2004,H3N2,Human,FU02,10,1
ACF36295,2001,H3N2,Human,SY97,9,1
ACF36296,1997,H3N2,Human,WU95,8,0
ACF36299,2002,H3N2,Human,SY97,9,1
ACF36300,2002,H3N2,Human,SY97,9,1
ACF36301,2002,H3N2,Human,SY97,9,1
ATG29418,2011,H3N2,Human,PE09,11,1
ATG29442,2011,H3N2,Human,PE09,11,1
ACF36302,2002,H3N2,Human,SY97,9,1
ACF36303,2002,H3N2,Human,SY97,9,1
ACF36304,2002,H3N2,Human,SY97,9,1
ACF36305,2002,H3N2,Human,SY97,9,1
ACF36307,2004,H3N2,Human,FU02,10,1
ACF36310,2001,H3N2,Human,SY97,9,1
ACF36311,2001,H3N2,Human,SY97,9,1
ACF36312,2001,H3N2,Human,SY97,9,1
ACF36313,2001,H3N2,Human,SY97,9,1
ACF36315,2001,H3N2,Human,SY97,9,1
ATG29531,1996,H3N2,Human,WU95,8,0
ATG29487,2012,H3N2,Human,VI11,12,1
ATG29389,2011,H3N2,Human,PE09,11,1
ACF36316,2000,H3N2,Human,SY97,9,1
ACF36317,2000,H3N2,Human,SY97,9,1
ACF36318,2000,H3N2,Human,SY97,9,1
ACF36322,2000,H3N2,Human,SY97,9,1
ATG29387,2012,H3N2,Human,VI11,12,1
ATG29351,2011,H3N2,Human,PE09,11,1
ACF36325,2000,H3N2,Human,SY97,9,1
ATG29462,2012,H3N2,Human,VI11,12,1
ACF36329,2000,H3N2,Human,SY97,9,1
ATG29482,2011,H3N2,Human,PE09,11,1
ATG29483,2011,H3N2,Human,PE09,11,1
ATG29406,1996,H3N2,Human,WU95,8,0
ATG29479,2011,H3N2,Human,PE09,11,1
ATG29504,2012,H3N2,Human,VI11,12,1
ACF36330,1999,H3N2,Human,SY97,9,1
ACF36333,1999,H3N2,Human,SY97,9,1
ATG29439,2012,H3N2,Human,VI11,12,1
ACF36334,1999,H3N2,Human,SY97,9,1
ACF36336,1999,H3N2,Human,SY97,9,1
ACF36337,1999,H3N2,Human,SY97,9,1
AGC13545,2011,H3N2,Human,PE09,11,1
ATG29403,2011,H3N2,Human,PE09,11,1
ACF36338,1999,H3N2,Human,SY97,9,1
ACF36339,2002,H3N2,Human,SY97,9,1
ACF36340,2002,H3N2,Human,SY97,9,1
ACF36341,2002,H3N2,Human,SY97,9,1
ATG29390,2011,H3N2,Human,PE09,11,1
ATG29505,2012,H3N2,Human,VI11,12,1
ACF36343,2001,H3N2,Human,SY97,9,1
ACF36344,2001,H3N2,Human,SY97,9,1
ACF36345,2001,H3N2,Human,SY97,9,1
ACF36346,2001,H3N2,Human,SY97,9,1
ACF36347,2004,H3N2,Human,FU02,10,1
ATG29463,2012,H3N2,Human,VI11,12,1
ACF36349,2004,H3N2,Human,FU02,10,1
ACF36351,2004,H3N2,Human,FU02,10,1
ACF36352,1999,H3N2,Human,SY97,9,1
ACF36353,2001,H3N2,Human,SY97,9,1
ATG29506,2012,H3N2,Human,VI11,12,1
ATG29380,2012,H3N2,Human,VI11,12,1
ACF36357,2004,H3N2,Human,FU02,10,1
ACF36358,2004,H3N2,Human,FU02,10,1
ACF36359,2004,H3N2,Human,FU02,10,1
ATG29438,2010,H3N2,Human,PE09,11,1
ATG29455,2010,H3N2,Human,PE09,11,1
ATG29488,2012,H3N2,Human,VI11,12,1
ATG29500,2010,H3N2,Human,PE09,11,1
ATG29489,2012,H3N2,Human,VI11,12,1
ATG29433,2010,H3N2,Human,PE09,11,1
ATG29460,2010,H3N2,Human,PE09,11,1
ATG29508,2010,H3N2,Human,PE09,11,1
ATG29450,2010,H3N2,Human,PE09,11,1
ATG29451,2010,H3N2,Human,PE09,11,1
ATG29461,2010,H3N2,Human,PE09,11,1
ATG29382,2010,H3N2,Human,PE09,11,1
ATG29501,2010,H3N2,Human,PE09,11,1
ACF36361,2005,H3N2,Human,FU02,10,1
ACF36362,2005,H3N2,Human,FU02,10,1
ATG29464,2012,H3N2,Human,VI11,12,1
ATG29367,2010,H3N2,Human,PE09,11,1
ATG29416,2010,H3N2,Human,PE09,11,1
ATG29496,2010,H3N2,Human,PE09,11,1
ACF36366,1997,H3N2,Human,WU95,8,0
ATG29368,2012,H3N2,Human,VI11,12,1
ACF36369,1997,H3N2,Human,WU95,8,0
ACF36370,1997,H3N2,Human,WU95,8,0
ATG29441,2012,H3N2,Human,VI11,12,1
ATG29452,2010,H3N2,Human,PE09,11,1
ACF36371,1997,H3N2,Human,WU95,8,0
ATG29428,2010,H3N2,Human,PE09,11,1
ATG29372,2012,H3N2,Human,VI11,12,1
ACF36372,2005,H3N2,Human,FU02,10,1
ATG29497,2010,H3N2,Human,PE09,11,1
ACF36373,1997,H3N2,Human,WU95,8,0
ATG29356,2007,H3N2,Human,FU02,10,1
ATG29543,2010,H3N2,Human,PE09,11,1
ATG29513,2012,H3N2,Human,VI11,12,1
ATG29386,2010,H3N2,Human,PE09,11,1
ACF36376,2005,H3N2,Human,FU02,10,1
ACF36377,1997,H3N2,Human,WU95,8,0
ATG29417,2010,H3N2,Human,PE09,11,1
ATG29401,2010,H3N2,Human,PE09,11,1
ACF36379,1997,H3N2,Human,WU95,8,0
ATG29399,2012,H3N2,Human,VI11,12,1
ATG29490,2010,H3N2,Human,PE09,11,1
ATG29402,2010,H3N2,Human,PE09,11,1
ACF36383,2001,H3N2,Human,SY97,9,1
ACF36384,2002,H3N2,Human,SY97,9,1
ACF36386,2004,H3N2,Human,FU02,10,1
ACF36387,1998,H3N2,Human,SY97,9,1
ACF36391,2003,H3N2,Human,FU02,10,1
ACF36392,2003,H3N2,Human,FU02,10,1
ACF36394,2003,H3N2,Human,FU02,10,1
ACF36395,2003,H3N2,Human,FU02,10,1
ACF36396,2001,H3N2,Human,SY97,9,1
ACF36397,2001,H3N2,Human,SY97,9,1
ACF36398,2001,H3N2,Human,SY97,9,1
ACF36400,2003,H3N2,Human,FU02,10,1
ACF36401,2000,H3N2,Human,SY97,9,1
ACF36402,2004,H3N2,Human,FU02,10,1
ACF36404,2003,H3N2,Human,FU02,10,1
ACF36405,2002,H3N2,Human,SY97,9,1
ACF36406,2002,H3N2,Human,SY97,9,1
ACF36409,2003,H3N2,Human,FU02,10,1
ACF36411,2002,H3N2,Human,SY97,9,1
ACF36412,2005,H3N2,Human,FU02,10,1
ACF36413,2006,H3N2,Human,FU02,10,1
ACF36415,2002,H3N2,Human,SY97,9,1
ACF36418,2004,H3N2,Human,FU02,10,1
ACF36421,2006,H3N2,Human,FU02,10,1
ACF36422,2006,H3N2,Human,FU02,10,1
ACF36424,2003,H3N2,Human,FU02,10,1
ACF36426,2003,H3N2,Human,FU02,10,1
ATG29352,2009,H3N2,Human,PE09,11,1
ATG29411,2009,H3N2,Human,PE09,11,1
ATG29420,2007,H3N2,Human,FU02,10,1
ATG29492,2008,H3N2,Human,FU02,10,1
ATG29547,2007,H3N2,Human,FU02,10,1
ACF36428,2003,H3N2,Human,FU02,10,1
ATG29378,2007,H3N2,Human,FU02,10,1
ATG29374,2008,H3N2,Human,FU02,10,1
ATG29538,2007,H3N2,Human,FU02,10,1
ACF36431,2003,H3N2,Human,FU02,10,1
ATG29379,2007,H3N2,Human,FU02,10,1
ATG29421,2007,H3N2,Human,FU02,10,1
ATG29425,2007,H3N2,Human,FU02,10,1
ATG29540,2007,H3N2,Human,FU02,10,1
ATG29473,2007,H3N2,Human,FU02,10,1
ACF36432,2003,H3N2,Human,FU02,10,1
ACF36433,2003,H3N2,Human,FU02,10,1
ACF36434,2006,H3N2,Human,FU02,10,1
ACF36436,2005,H3N2,Human,FU02,10,1
ACF36437,2003,H3N2,Human,FU02,10,1
ATG29392,2007,H3N2,Human,FU02,10,1
ATG29525,2008,H3N2,Human,FU02,10,1
ACF36439,2006,H3N2,Human,FU02,10,1
ATG29494,2007,H3N2,Human,FU02,10,1
ATG29375,2008,H3N2,Human,FU02,10,1
ACF36441,2006,H3N2,Human,FU02,10,1
ATG29355,2008,H3N2,Human,FU02,10,1
ATG29424,2008,H3N2,Human,FU02,10,1
ATG29426,2007,H3N2,Human,FU02,10,1
ATG29522,2009,H3N2,Human,PE09,11,1
ATG29385,2009,H3N2,Human,PE09,11,1
ATG29499,2009,H3N2,Human,PE09,11,1
ATG29412,2009,H3N2,Human,PE09,11,1
ATG29447,2009,H3N2,Human,PE09,11,1
ATG29419,2008,H3N2,Human,FU02,10,1
ATG29520,2007,H3N2,Human,FU02,10,1
ATG29471,2009,H3N2,Human,PE09,11,1
ATG29453,2009,H3N2,Human,PE09,11,1
ATG29545,2009,H3N2,Human,PE09,11,1
ATG29523,2009,H3N2,Human,PE09,11,1
ATG29365,2008,H3N2,Human,FU02,10,1
ACF36444,2005,H3N2,Human,FU02,10,1
ACF36445,2006,H3N2,Human,FU02,10,1
ATG29393,2007,H3N2,Human,FU02,10,1
ATG29521,2007,H3N2,Human,FU02,10,1
ATG29472,2009,H3N2,Human,PE09,11,1
ACF36446,2003,H3N2,Human,FU02,10,1
ATG29396,2008,H3N2,Human,FU02,10,1
ACF36447,2005,H3N2,Human,FU02,10,1
ATG29517,2007,H3N2,Human,FU02,10,1
ATG29518,2007,H3N2,Human,FU02,10,1
ATG29366,2009,H3N2,Human,PE09,11,1
ATG29536,2007,H3N2,Human,FU02,10,1
ACF36448,2003,H3N2,Human,FU02,10,1
ATG29519,2007,H3N2,Human,FU02,10,1
ATG29427,2007,H3N2,Human,FU02,10,1
ACF36449,2003,H3N2,Human,FU02,10,1
ATG29376,2008,H3N2,Human,FU02,10,1
ATG29407,2009,H3N2,Human,PE09,11,1
ATG29468,2009,H3N2,Human,PE09,11,1
ACF36450,2005,H3N2,Human,FU02,10,1
ATG29422,2007,H3N2,Human,FU02,10,1
ATG29436,2008,H3N2,Human,FU02,10,1
ATG29537,2007,H3N2,Human,FU02,10,1
ATG29544,2008,H3N2,Human,FU02,10,1
ATG29526,2008,H3N2,Human,FU02,10,1
ATG29408,2009,H3N2,Human,PE09,11,1
ATG29546,2009,H3N2,Human,PE09,11,1
ATG29423,2007,H3N2,Human,FU02,10,1
ATG29541,2009,H3N2,Human,PE09,11,1
ATG29454,2009,H3N2,Human,PE09,11,1
ACF36452,2003,H3N2,Human,FU02,10,1
ACF36453,2005,H3N2,Human,FU02,10,1
ACF36455,2005,H3N2,Human,FU02,10,1
ATG29493,2008,H3N2,Human,FU02,10,1
ATG29384,2008,H3N2,Human,FU02,10,1
ATG29470,2008,H3N2,Human,FU02,10,1
ATG29527,2008,H3N2,Human,FU02,10,1
ACF36459,2003,H3N2,Human,FU02,10,1
AEK84944,2009,H3N2,Human,PE09,11,1
AEK84945,2009,H3N2,Human,PE09,11,1
AEK84948,2009,H3N2,Human,PE09,11,1
AEK84956,2009,H3N2,Human,PE09,11,1
AEK84960,2009,H3N2,Human,PE09,11,1
AEK84965,2009,H3N2,Human,PE09,11,1
AEK84971,2009,H3N2,Human,PE09,11,1
AEK84977,2009,H3N2,Human,PE09,11,1
AEK84980,2009,H3N2,Human,PE09,11,1
AEK84981,2009,H3N2,Human,PE09,11,1
AEK84982,2009,H3N2,Human,PE09,11,1
AEK84986,2009,H3N2,Human,PE09,11,1
AEK84992,2009,H3N2,Human,PE09,11,1
ACP44236,2004,H3N2,Human,FU02,10,1
ACO94936,2004,H3N2,Human,FU02,10,1
AER24170,2005,H3N2,Human,FU02,10,1
ACO36463,2004,H3N2,Human,FU02,10,1
AER24214,2005,H3N2,Human,FU02,10,1
AER24225,2004,H3N2,Human,FU02,10,1
AER24236,2004,H3N2,Human,FU02,10,1
AER24247,2004,H3N2,Human,FU02,10,1
AER24269,2004,H3N2,Human,FU02,10,1
AER24280,2004,H3N2,Human,FU02,10,1
ACO36474,2004,H3N2,Human,FU02,10,1
AER24291,2004,H3N2,Human,FU02,10,1
AER24302,2004,H3N2,Human,FU02,10,1
AER24313,2004,H3N2,Human,FU02,10,1
AER24324,2004,H3N2,Human,FU02,10,1
ACO94947,2004,H3N2,Human,FU02,10,1
ACO94969,2004,H3N2,Human,FU02,10,1
ACO36496,2004,H3N2,Human,FU02,10,1
ACO36441,2004,H3N2,Human,FU02,10,1
ACO36518,2004,H3N2,Human,FU02,10,1
ACU12516,2004,H3N2,Human,FU02,10,1
ACO94881,2004,H3N2,Human,FU02,10,1
ACO95193,2004,H3N2,Human,FU02,10,1
ACO36551,2004,H3N2,Human,FU02,10,1
ACR15546,2004,H3N2,Human,FU02,10,1
ACO95215,2004,H3N2,Human,FU02,10,1
ACO36584,2005,H3N2,Human,FU02,10,1
ACO95237,2005,H3N2,Human,FU02,10,1
ACQ73555,2005,H3N2,Human,FU02,10,1
ACO95481,2005,H3N2,Human,FU02,10,1
ACO94903,2004,H3N2,Human,FU02,10,1
ACO36606,2005,H3N2,Human,FU02,10,1
ACO95525,2005,H3N2,Human,FU02,10,1
ACO36639,2005,H3N2,Human,FU02,10,1
ACO36661,2005,H3N2,Human,FU02,10,1
ACU80058,2005,H3N2,Human,FU02,10,1
ACR15579,2005,H3N2,Human,FU02,10,1
ACO36452,2004,H3N2,Human,FU02,10,1
AER24346,2004,H3N2,Human,FU02,10,1
AER24357,2004,H3N2,Human,FU02,10,1
ACO94925,2004,H3N2,Human,FU02,10,1
AER24412,2004,H3N2,Human,FU02,10,1
AER24467,2005,H3N2,Human,FU02,10,1
AGQ47906,1968,H3N2,Human,HK68,0,0
AEG65439,2005,H3N2,Human,FU02,10,1
AGK63003,2012,H3N2,Human,VI11,12,1
AFG99701,1992,H3N2,Human,BE89,6,0
AFG99712,1992,H3N2,Human,BE89,6,0
AHZ40249,2013,H3N2,Human,VI11,12,1
AHZ40285,2013,H3N2,Human,VI11,12,1
AHZ40309,2013,H3N2,Human,VI11,12,1
AHZ40345,2013,H3N2,Human,VI11,12,1
AHZ40357,2013,H3N2,Human,VI11,12,1
AHZ40369,2013,H3N2,Human,VI11,12,1
AHZ40429,2013,H3N2,Human,VI11,12,1
AHZ40465,2013,H3N2,Human,VI11,12,1
AHZ40524,2013,H3N2,Human,VI11,12,1
AHZ40560,2013,H3N2,Human,VI11,12,1
AHZ40626,2013,H3N2,Human,VI11,12,1
AHZ40662,2013,H3N2,Human,VI11,12,1
AHZ40674,2013,H3N2,Human,VI11,12,1
AHZ40758,2013,H3N2,Human,VI11,12,1
AHZ42572,2013,H3N2,Human,VI11,12,1
AHZ42725,2013,H3N2,Human,VI11,12,1
AHZ42772,2013,H3N2,Human,VI11,12,1
AHZ42843,2013,H3N2,Human,VI11,12,1
AHZ42855,2013,H3N2,Human,VI11,12,1
AHZ42867,2013,H3N2,Human,VI11,12,1
AHZ42891,2013,H3N2,Human,VI11,12,1
AHZ39877,2012,H3N2,Human,VI11,12,1
AHZ39985,2012,H3N2,Human,VI11,12,1
AHZ40009,2012,H3N2,Human,VI11,12,1
AHZ40130,2012,H3N2,Human,VI11,12,1
AHZ40142,2012,H3N2,Human,VI11,12,1
AHZ40237,2012,H3N2,Human,VI11,12,1
AJS16294,2014,H3N2,Human,VI11,12,1
AJK03056,2010,H3N2,Human,PE09,11,1
AEX34001,2007,H3N2,Human,FU02,10,1
AEX36542,2008,H3N2,Human,FU02,10,1
AEX36135,2007,H3N2,Human,FU02,10,1
AJK01532,2010,H3N2,Human,PE09,11,1
AJK03504,2011,H3N2,Human,PE09,11,1
AJK01417,2007,H3N2,Human,FU02,10,1
AJK02338,2007,H3N2,Human,FU02,10,1
AJK01721,2011,H3N2,Human,PE09,11,1
AJK00941,2007,H3N2,Human,FU02,10,1
AEX34033,2007,H3N2,Human,FU02,10,1
BAT21814,2012,H3N2,Human,VI11,12,1
BAM66408,2004,H3N2,Human,FU02,10,1
BAT21774,2013,H3N2,Human,VI11,12,1
BAT21806,2013,H3N2,Human,VI11,12,1
BAV13650,2015,H3N2,Human,SW13,13,1
BAV13634,2014,H3N2,Human,VI11,12,1
AGZ60505,2013,H3N2,Human,VI11,12,1
AQS19434,2017,H3N2,Human,SW13,13,1
ABW23262,2007,H3N2,Human,FU02,10,1
ACD85628,2008,H3N2,Human,FU02,10,1
AGK73820,2011,H3N2,Human,PE09,11,1
AGZ60401,2013,H3N2,Human,VI11,12,1
ALH26092,2015,H3N2,Human,SW13,13,1
AGK74592,2011,H3N2,Human,PE09,11,1
ALH25656,2015,H3N2,Human,SW13,13,1
ANM99003,2016,H3N2,Human,SW13,13,1
AGK74627,2011,H3N2,Human,PE09,11,1
ALH33483,2015,H3N2,Human,SW13,13,1
QCG84464,2019,H3N2,Human,HK14,14,1
ALH32486,2014,H3N2,Human,VI11,12,1
ABW23355,2007,H3N2,Human,FU02,10,1
AGL07179,2012,H3N2,Human,VI11,12,1
AGL06189,2012,H3N2,Human,VI11,12,1
ALH33220,2015,H3N2,Human,SW13,13,1
ANN00299,2016,H3N2,Human,SW13,13,1
ARD26659,2017,H3N2,Human,SW13,13,1
QJA11224,2020,H3N2,Human,HK14,14,1
AYG77497,2018,H3N2,Human,HK14,14,1
ANN01283,2016,H3N2,Human,SW13,13,1
ACM51216,2008,H3N2,Human,FU02,10,1
AJK02377,2008,H3N2,Human,FU02,10,1
QDQ44497,2019,H3N2,Human,HK14,14,1
QDX12513,2019,H3N2,Human,HK14,14,1
ALH36680,2015,H3N2,Human,SW13,13,1
AZG02710,2018,H3N2,Human,HK14,14,1
AOT90850,2016,H3N2,Human,SW13,13,1
ASK82866,2017,H3N2,Human,SW13,13,1
AZL96904,2018,H3N2,Human,HK14,14,1
AOT89543,2016,H3N2,Human,SW13,13,1
QBL91540,2018,H3N2,Human,HK14,14,1
AUH29360,2017,H3N2,Human,SW13,13,1
AGZ60712,2012,H3N2,Human,VI11,12,1
AUH30552,2017,H3N2,Human,SW13,13,1
APT38485,2016,H3N2,Human,SW13,13,1
QBP38532,2018,H3N2,Human,HK14,14,1
APW80693,2016,H3N2,Human,SW13,13,1
ANM96789,2015,H3N2,Human,SW13,13,1
ALE31807,2015,H3N2,Human,SW13,13,1
ALE32025,2015,H3N2,Human,SW13,13,1
QIQ46302,2019,H3N2,Human,HK14,14,1
APR73834,2016,H3N2,Human,SW13,13,1
ASB34077,2016,H3N2,Human,SW13,13,1
QJA11242,2019,H3N2,Human,HK14,14,1
ATD10990,2017,H3N2,Human,SW13,13,1
AXP19291,2018,H3N2,Human,HK14,14,1
QDJ73935,2019,H3N2,Human,HK14,14,1
AGK74053,2011,H3N2,Human,PE09,11,1
AGZ60927,2013,H3N2,Human,VI11,12,1
AGL07041,2012,H3N2,Human,VI11,12,1
AGK74390,2011,H3N2,Human,PE09,11,1
QIQ46359,2020,H3N2,Human,HK14,14,1
ALH28639,2014,H3N2,Human,VI11,12,1
AQS19736,2017,H3N2,Human,SW13,13,1
AQS19701,2017,H3N2,Human,SW13,13,1
AQS19677,2017,H3N2,Human,SW13,13,1
AIE09635,2013,H3N2,Human,VI11,12,1
AQS19446,2017,H3N2,Human,SW13,13,1
AQS19689,2017,H3N2,Human,SW13,13,1
ANN02265,2016,H3N2,Human,SW13,13,1
AQS19713,2017,H3N2,Human,SW13,13,1
ANN02277,2016,H3N2,Human,SW13,13,1
AQS19469,2017,H3N2,Human,SW13,13,1
AGL06865,2012,H3N2,Human,VI11,12,1
ALH31676,2014,H3N2,Human,VI11,12,1
ANN02289,2016,H3N2,Human,SW13,13,1
AXA18496,2018,H3N2,Human,HK14,14,1
QCW14306,2019,H3N2,Human,HK14,14,1
QCW14344,2019,H3N2,Human,HK14,14,1
ARB17542,2017,H3N2,Human,SW13,13,1
AXV44177,2018,H3N2,Human,HK14,14,1
AXV44188,2018,H3N2,Human,HK14,14,1
AXB52836,2018,H3N2,Human,HK14,14,1
QDE06900,2019,H3N2,Human,HK14,14,1
ARO43806,2017,H3N2,Human,SW13,13,1
AXB52872,2018,H3N2,Human,HK14,14,1
QEN97269,2019,H3N2,Human,HK14,14,1
ATZ78596,2017,H3N2,Human,SW13,13,1
AXB52907,2018,H3N2,Human,HK14,14,1
ALM05837,2012,H3N2,Human,VI11,12,1
AXB52944,2018,H3N2,Human,HK14,14,1
AXB52948,2018,H3N2,Human,HK14,14,1
QHN71768,2019,H3N2,Human,HK14,14,1
AUP47508,2017,H3N2,Human,SW13,13,1
AXB52988,2018,H3N2,Human,HK14,14,1
AXB52998,2018,H3N2,Human,HK14,14,1
QIJ26325,2019,H3N2,Human,HK14,14,1
AXB53026,2018,H3N2,Human,HK14,14,1
ALE31661,2014,H3N2,Human,VI11,12,1
ALE31662,2014,H3N2,Human,VI11,12,1
APC58494,2016,H3N2,Human,SW13,13,1
APW80885,2016,H3N2,Human,SW13,13,1
APW80897,2016,H3N2,Human,SW13,13,1
AXB53049,2017,H3N2,Human,SW13,13,1
APY26084,2016,H3N2,Human,SW13,13,1
AQS97541,2016,H3N2,Human,SW13,13,1
APY26132,2016,H3N2,Human,SW13,13,1
QBL91564,2018,H3N2,Human,HK14,14,1
QCP66407,2019,H3N2,Human,HK14,14,1
ALM05945,2012,H3N2,Human,VI11,12,1
AEG65021,2005,H3N2,Human,FU02,10,1
AEG65076,2006,H3N2,Human,FU02,10,1
AEG65131,2006,H3N2,Human,FU02,10,1
AGO17793,2012,H3N2,Human,VI11,12,1
AHD25196,2012,H3N2,Human,VI11,12,1
AHB73544,2013,H3N2,Human,VI11,12,1
AID57904,2014,H3N2,Human,VI11,12,1
AKQ09936,2014,H3N2,Human,VI11,12,1
AKQ09939,2015,H3N2,Human,SW13,13,1
ASB31359,2017,H3N2,Human,SW13,13,1
ASW34126,2017,H3N2,Human,SW13,13,1
AKQ09940,2014,H3N2,Human,VI11,12,1
AKQ09943,2014,H3N2,Human,VI11,12,1
AKQ09944,2014,H3N2,Human,VI11,12,1
AKQ09945,2014,H3N2,Human,VI11,12,1
AKQ09946,2014,H3N2,Human,VI11,12,1
ASB31360,2017,H3N2,Human,SW13,13,1
ABV30646,2007,H3N2,Human,FU02,10,1
ACA24689,2007,H3N2,Human,FU02,10,1
AVZ24020,2017,H3N2,Human,SW13,13,1
AVZ24019,2017,H3N2,Human,SW13,13,1
AVZ23182,2017,H3N2,Human,SW13,13,1
AVZ23177,2017,H3N2,Human,SW13,13,1
AVZ23180,2017,H3N2,Human,SW13,13,1
AVZ23181,2017,H3N2,Human,SW13,13,1
AVZ23179,2017,H3N2,Human,SW13,13,1
